Date Time,Open,High,Low,Close,Volume,Adj Close
2017-06-15 18:00:00,201.73,203.99,200.01,200.52,29302.9944,200.52
2017-06-15 19:00:00,200.52,202.0,200.0,201.56,39199.2249,201.56
2017-06-15 20:00:00,201.58,205.23,201.58,202.36,49270.1602,202.36
2017-06-15 21:00:00,202.4,203.0,198.02,198.31,67426.2181,198.31
2017-06-15 22:00:00,198.4,202.9,196.2,202.9,78751.1228,202.9
2017-06-15 23:00:00,202.89,202.89,199.6,201.49,23832.295,201.49
2017-06-16 00:00:00,201.01,206.5,201.01,206.0,72709.5796,206.0
2017-06-16 01:00:00,206.0,210.0,206.0,210.0,75877.5282,210.0
2017-06-16 02:00:00,210.0,212.55,209.0,212.47,81842.614,212.47
2017-06-16 03:00:00,212.47,213.51,209.3,212.5,49024.5097,212.5
2017-06-16 04:00:00,212.49,213.18,210.24,212.01,24051.0554,212.01
2017-06-16 05:00:00,212.01,213.65,209.0,213.61,42967.1373,213.61
2017-06-16 06:00:00,213.65,214.72,210.02,213.21,62963.9383,213.21
2017-06-16 07:00:00,213.22,218.0,211.61,214.5,154466.3529,214.5
2017-06-16 08:00:00,214.5,216.0,213.0,214.0,57281.1891,214.0
2017-06-16 09:00:00,214.0,214.0,210.36,211.11,52525.7359,211.11
2017-06-16 10:00:00,211.12,212.99,209.1,212.7,43705.9895,212.7
2017-06-16 11:00:00,212.71,213.39,211.01,212.5,38963.6752,212.5
2017-06-16 12:00:00,212.6,216.0,211.5,214.49,54397.9389,214.49
2017-06-16 13:00:00,214.04,215.0,213.41,214.5,20915.17,214.5
2017-06-16 14:00:00,214.79,222.1,213.51,222.1,249498.6092,222.1
2017-06-16 15:00:00,222.09,222.1,217.4,221.5,177378.8481,221.5
2017-06-16 16:00:00,221.4,222.68,215.5,219.02,117754.6785,219.02
2017-06-16 17:00:00,218.87,219.99,217.8,219.28,39172.0283,219.28
2017-06-16 18:00:00,219.28,221.9,218.51,219.5,51885.0737,219.5
2017-06-16 19:00:00,219.24,219.5,214.0,216.3,102682.4698,216.3
2017-06-16 20:00:00,216.49,218.18,215.01,216.1,34956.2493,216.1
2017-06-16 21:00:00,216.11,218.5,215.84,217.08,29152.6837,217.08
2017-06-16 22:00:00,217.39,224.88,217.05,224.5,130097.6887,224.5
2017-06-16 23:00:00,224.5,235.14,221.15,235.14,399163.8789,235.14
2017-06-17 00:00:00,235.14,243.9,235.0,239.05,494093.463,239.05
2017-06-17 01:00:00,239.05,239.99,234.56,238.45,71911.5809,238.45
2017-06-17 02:00:00,238.5,244.99,238.5,243.64,83838.6059,243.64
2017-06-17 03:00:00,243.64,249.2,243.64,247.6,116311.5051,247.6
2017-06-17 04:00:00,247.66,249.78,245.84,247.68,55782.4533,247.68
2017-06-17 05:00:00,247.42,248.0,241.0,246.88,96643.1503,246.88
2017-06-17 06:00:00,246.37,247.5,241.5,245.0,57252.2841,245.0
2017-06-17 07:00:00,245.02,249.48,244.57,249.48,110912.9042,249.48
2017-06-17 08:00:00,249.14,269.5,249.14,267.5,631563.2397,267.5
2017-06-17 09:00:00,267.5,278.0,261.35,275.99,454635.6197,275.99
2017-06-17 10:00:00,275.99,277.0,265.35,269.88,363657.1833,269.88
2017-06-17 11:00:00,269.88,285.0,269.0,282.68,454469.5109,282.68
2017-06-17 12:00:00,282.68,284.5,277.41,281.91,242109.2504,281.91
2017-06-17 13:00:00,281.9,283.32,273.98,280.79,170954.9914,280.79
2017-06-17 14:00:00,280.7,293.6,280.13,290.0,393900.8972,290.0
2017-06-17 15:00:00,291.87,292.96,284.0,289.15,218279.1678,289.15
2017-06-17 16:00:00,289.36,290.9,285.01,287.43,112509.2669,287.43
2017-06-17 17:00:00,287.5,288.0,275.0,279.31,307250.0133,279.31
2017-06-17 18:00:00,279.31,286.9,279.0,284.1,136511.9357,284.1
2017-06-17 19:00:00,284.13,287.0,278.0,280.11,105196.2288,280.11
2017-06-17 20:00:00,280.2,289.8,278.0,289.8,130386.8685,289.8
2017-06-17 21:00:00,289.8,291.0,285.0,287.7,120285.9718,287.7
2017-06-17 22:00:00,287.1,295.0,286.51,294.0,148615.8957,294.0
2017-06-17 23:00:00,294.99,325.0,293.6,323.33,929812.7578,323.33
2017-06-18 00:00:00,323.21,323.89,305.0,318.0,407168.4203,318.0
2017-06-18 01:00:00,318.0,348.0,317.82,344.53,441467.2274,344.53
2017-06-18 02:00:00,344.5,349.5,336.51,344.72,201838.5699,344.72
2017-06-18 03:00:00,344.6,344.6,328.0,335.3,165348.7406,335.3
2017-06-18 04:00:00,335.3,345.0,332.0,342.98,66399.9486,342.98
2017-06-18 05:00:00,342.98,343.94,337.4,341.19,78407.0857,341.19
2017-06-18 06:00:00,341.0,356.4,341.0,347.49,239105.8989,347.49
2017-06-18 07:00:00,347.49,351.99,330.53,337.6,227952.2361,337.6
2017-06-18 08:00:00,337.96,339.2,304.4,321.0,516251.3246,321.0
2017-06-18 09:00:00,321.0,334.0,320.0,326.07,227851.3608,326.07
2017-06-18 10:00:00,326.28,330.99,321.0,328.39,121019.8136,328.39
2017-06-18 11:00:00,328.39,329.9,321.2,323.5,87428.676,323.5
2017-06-18 12:00:00,323.5,326.0,315.0,316.75,123781.6928,316.75
2017-06-18 13:00:00,316.75,322.6,305.0,318.29,378490.1243,318.29
2017-06-18 14:00:00,318.29,321.0,312.1,318.0,107242.3726,318.0
2017-06-18 15:00:00,318.0,320.0,306.1,309.36,209950.7303,309.36
2017-06-18 16:00:00,309.36,310.2,290.58,310.2,399024.5967,310.2
2017-06-18 17:00:00,310.0,313.0,308.0,310.48,133894.0288,310.48
2017-06-18 18:00:00,310.48,328.0,309.9,324.0,303003.292,324.0
2017-06-18 19:00:00,324.77,329.99,320.01,326.0,149123.6055,326.0
2017-06-18 20:00:00,326.0,327.4,317.21,319.52,110039.0435,319.52
2017-06-18 21:00:00,320.29,324.3,314.46,316.34,109453.9722,316.34
2017-06-18 22:00:00,316.34,322.4,310.1,321.9,150293.0117,321.9
2017-06-18 23:00:00,320.54,332.54,320.54,326.56,255675.2447,326.56
2017-06-19 00:00:00,326.5,326.5,315.7,321.99,125919.1112,321.99
2017-06-19 01:00:00,321.21,325.0,317.78,319.0,39926.1228,319.0
2017-06-19 02:00:00,319.3,319.8,316.51,316.51,13625.2439,316.51
2017-06-19 03:00:00,316.51,318.6,311.11,317.99,36273.7907,317.99
2017-06-19 04:00:00,317.97,318.4,312.0,313.74,21168.8421,313.74
2017-06-19 05:00:00,313.74,321.56,313.3,320.0,31390.3579,320.0
2017-06-19 06:00:00,320.0,320.6,313.5,317.4,34182.0303,317.4
2017-06-19 07:00:00,317.4,326.2,317.0,324.4,63327.6197,324.4
2017-06-19 08:00:00,324.4,325.55,318.0,318.76,54129.0796,318.76
2017-06-19 09:00:00,319.0,321.0,317.0,317.51,33335.8075,317.51
2017-06-19 10:00:00,317.53,321.0,315.68,320.0,55760.8221,320.0
2017-06-19 11:00:00,320.04,323.0,318.5,320.29,38531.4074,320.29
2017-06-19 12:00:00,320.29,320.87,317.5,319.96,30282.2955,319.96
2017-06-19 13:00:00,319.96,345.0,318.0,342.0,301395.5914,342.0
2017-06-19 14:00:00,342.0,355.0,332.49,354.99,567628.916,354.99
2017-06-19 15:00:00,354.68,364.8,346.0,358.44,615674.518,358.44
2017-06-19 16:00:00,358.44,361.99,347.2,351.3,239027.6011,351.3
2017-06-19 17:00:00,351.5,358.55,351.02,352.99,154206.4934,352.99
2017-06-19 18:00:00,353.0,364.97,352.54,353.97,238260.9183,353.97
2017-06-19 19:00:00,353.0,357.95,351.12,355.1,112382.788,355.1
2017-06-19 20:00:00,355.1,359.0,353.66,355.43,79695.5588,355.43
2017-06-19 21:00:00,355.43,363.0,355.0,360.5,144104.7463,360.5
2017-06-19 22:00:00,360.5,386.6,338.8,354.0,1111588.8114,354.0
2017-06-19 23:00:00,354.7,356.01,330.11,352.31,562376.5898,352.31
2017-06-20 00:00:00,352.31,352.88,344.0,349.23,74375.308,349.23
2017-06-20 01:00:00,349.23,349.4,341.13,343.41,37128.9724,343.41
2017-06-20 02:00:00,343.41,347.97,343.41,346.99,31452.9895,346.99
2017-06-20 03:00:00,346.4,346.97,342.5,345.01,16733.0645,345.01
2017-06-20 04:00:00,345.01,352.0,343.55,349.1,19078.9221,349.1
2017-06-20 05:00:00,349.02,358.0,348.5,354.0,54615.0821,354.0
2017-06-20 06:00:00,353.53,358.86,353.53,358.5,75984.5121,358.5
2017-06-20 07:00:00,358.45,358.86,352.15,353.74,55955.0416,353.74
2017-06-20 08:00:00,353.74,354.18,345.8,349.03,102146.6076,349.03
2017-06-20 09:00:00,349.03,354.8,346.0,349.56,92906.3985,349.56
2017-06-20 10:00:00,349.73,355.0,348.0,354.4,76643.4942,354.4
2017-06-20 11:00:00,354.58,358.87,352.99,356.63,107331.5065,356.63
2017-06-20 12:00:00,356.63,365.0,355.51,363.6,82196.3751,363.6
2017-06-20 13:00:00,363.6,365.0,358.5,360.96,126272.0355,360.96
2017-06-20 14:00:00,360.6,361.72,355.6,357.2,66499.9297,357.2
2017-06-20 15:00:00,357.2,359.79,355.0,355.1,59965.0901,355.1
2017-06-20 16:00:00,355.1,355.73,350.02,352.51,111347.4887,352.51
2017-06-20 17:00:00,353.0,354.5,351.18,352.4,51374.5671,352.4
2017-06-20 18:00:00,352.21,357.0,352.0,353.5,46768.4947,353.5
2017-06-20 19:00:00,352.25,353.77,345.1,349.9,136036.9703,349.9
2017-06-20 20:00:00,349.53,350.99,345.6,348.39,52171.2311,348.39
2017-06-20 21:00:00,348.39,349.3,338.28,342.0,105942.3298,342.0
2017-06-20 22:00:00,341.8,341.99,333.0,339.0,206961.8209,339.0
2017-06-20 23:00:00,339.59,346.0,337.62,343.1,95053.2055,343.1
2017-06-21 00:00:00,343.1,343.22,336.5,343.0,44784.4802,343.0
2017-06-21 01:00:00,343.22,343.88,338.0,339.72,39774.1618,339.72
2017-06-21 02:00:00,339.59,339.99,331.1,332.99,63931.3022,332.99
2017-06-21 03:00:00,332.99,335.2,331.0,331.73,27618.2278,331.73
2017-06-21 04:00:00,331.0,339.0,331.0,336.49,21692.598,336.49
2017-06-21 05:00:00,335.5,343.5,331.32,343.19,37694.9154,343.19
2017-06-21 06:00:00,343.16,347.0,342.1,343.39,65203.6808,343.39
2017-06-21 07:00:00,343.02,346.0,342.06,343.4,33372.2557,343.4
2017-06-21 08:00:00,343.4,343.99,337.0,338.85,42516.111,338.85
2017-06-21 09:00:00,339.24,342.0,336.0,341.8,39530.9509,341.8
2017-06-21 10:00:00,341.98,343.0,338.0,338.9,34383.1518,338.9
2017-06-21 11:00:00,338.48,339.7,331.5,335.0,89835.3043,335.0
2017-06-21 12:00:00,335.0,335.94,332.0,333.0,47082.5405,333.0
2017-06-21 13:00:00,333.01,336.44,312.0,313.0,233225.0659,313.0
2017-06-21 14:00:00,313.0,323.78,304.0,322.0,431657.769,322.0
2017-06-21 15:00:00,322.0,328.0,316.03,326.0,122415.5534,326.0
2017-06-21 16:00:00,326.0,328.5,322.0,322.23,64460.1521,322.23
2017-06-21 17:00:00,323.09,327.24,322.0,322.69,46733.3345,322.69
2017-06-21 18:00:00,322.69,323.58,318.0,319.67,52950.7156,319.67
2017-06-21 19:00:00,319.5,325.62,319.11,322.61,39088.5762,322.61
2017-06-21 20:00:00,322.61,327.9,321.0,325.22,65762.1685,325.22
2017-06-21 21:00:00,325.22,354.0,324.11,345.39,477314.8006,345.39
2017-06-21 22:00:00,344.96,352.88,341.0,344.69,277252.1935,344.69
2017-06-21 23:00:00,344.69,352.0,344.3,348.0,187730.2448,348.0
2017-06-22 00:00:00,348.37,356.0,338.07,342.65,219947.5815,342.65
2017-06-22 01:00:00,342.65,344.5,340.0,342.5,31078.3527,342.5
2017-06-22 02:00:00,342.5,343.0,340.21,342.44,14319.9394,342.44
2017-06-22 03:00:00,342.39,342.4,339.0,340.01,13520.8127,340.01
2017-06-22 04:00:00,340.01,344.0,339.0,341.26,9109.7603,341.26
2017-06-22 05:00:00,341.14,343.99,335.49,337.84,33793.1501,337.84
2017-06-22 06:00:00,336.97,339.7,333.0,338.0,61186.6621,338.0
2017-06-22 07:00:00,338.47,339.4,335.0,337.09,33940.5058,337.09
2017-06-22 08:00:00,337.19,337.5,335.0,335.1,31260.8975,335.1
2017-06-22 09:00:00,335.99,336.0,328.01,334.71,88474.7804,334.71
2017-06-22 10:00:00,334.78,338.5,333.0,333.01,55471.5866,333.01
2017-06-22 11:00:00,333.01,336.88,330.5,330.5,53912.5441,330.5
2017-06-22 12:00:00,331.02,333.5,314.0,314.2,260627.6905,314.2
2017-06-22 13:00:00,314.89,327.89,313.5,325.19,164343.0325,325.19
2017-06-22 14:00:00,325.19,332.94,323.5,330.7,85625.5325,330.7
2017-06-22 15:00:00,330.7,334.5,325.0,333.51,65381.3233,333.51
2017-06-22 16:00:00,334.18,342.6,331.3,335.6,172731.2521,335.6
2017-06-22 17:00:00,336.0,340.88,333.96,338.31,64392.6161,338.31
2017-06-22 18:00:00,338.54,341.1,336.0,336.22,53436.6514,336.22
2017-06-22 19:00:00,336.98,338.2,333.2,337.84,55225.8133,337.84
2017-06-22 20:00:00,337.98,341.5,334.0,336.7,66456.9599,336.7
2017-06-22 21:00:00,336.69,339.29,335.5,337.1,34832.0291,337.1
2017-06-22 22:00:00,337.65,348.19,337.0,342.0,200882.9962,342.0
2017-06-22 23:00:00,342.0,346.0,334.0,336.69,100558.9826,336.69
2017-06-23 00:00:00,336.0,339.59,326.29,333.99,102115.7842,333.99
2017-06-23 01:00:00,333.97,336.6,329.41,333.83,25738.4353,333.83
2017-06-23 02:00:00,333.83,338.0,331.46,336.33,8473.9939,336.33
2017-06-23 03:00:00,336.34,337.89,334.56,334.56,6572.5663,334.56
2017-06-23 04:00:00,334.5,336.9,334.04,336.01,7110.7415,336.01
2017-06-23 05:00:00,336.01,342.58,335.31,340.17,28637.9788,340.17
2017-06-23 06:00:00,340.2,340.3,337.2,339.6,16235.0843,339.6
2017-06-23 07:00:00,339.6,340.5,335.0,335.79,19373.5175,335.79
2017-06-23 08:00:00,335.12,336.79,331.2,333.77,33894.1427,333.77
2017-06-23 09:00:00,333.23,340.88,333.23,340.5,50492.5543,340.5
2017-06-23 10:00:00,340.1,343.0,336.58,339.0,58078.435,339.0
2017-06-23 11:00:00,338.6,339.6,335.41,336.81,34691.4056,336.81
2017-06-23 12:00:00,336.81,340.0,335.46,337.68,28290.1441,337.68
2017-06-23 13:00:00,337.68,343.62,337.0,341.9,91908.5098,341.9
2017-06-23 14:00:00,341.6,342.23,338.4,340.76,35225.2837,340.76
2017-06-23 15:00:00,340.5,340.65,335.0,339.0,56220.0323,339.0
2017-06-23 16:00:00,339.0,339.5,335.0,336.7,35870.1109,336.7
2017-06-23 17:00:00,337.0,340.0,336.5,337.5,20516.8873,337.5
2017-06-23 18:00:00,337.5,339.0,335.17,337.3,30051.4427,337.3
2017-06-23 19:00:00,337.5,342.0,337.24,339.41,54725.4101,339.41
2017-06-23 20:00:00,339.41,341.1,337.68,338.99,25193.9432,338.99
2017-06-23 21:00:00,338.6,341.2,337.8,339.77,28442.477,339.77
2017-06-23 22:00:00,339.77,340.81,338.11,338.8,24513.2495,338.8
2017-06-23 23:00:00,338.8,344.0,335.5,336.97,100644.791,336.97
2017-06-24 00:00:00,337.0,338.3,334.5,335.05,38665.9682,335.05
2017-06-24 01:00:00,335.05,337.77,334.0,336.5,28640.3129,336.5
2017-06-24 02:00:00,336.5,336.99,335.5,336.92,5238.3524,336.92
2017-06-24 03:00:00,336.5,338.5,335.5,337.39,6788.4333,337.39
2017-06-24 04:00:00,335.83,337.55,335.83,336.58,1758.6681,336.58
2017-06-24 05:00:00,336.56,338.93,336.56,337.9,4464.2836,337.9
2017-06-24 06:00:00,337.91,338.64,337.5,337.89,5248.7773,337.89
2017-06-24 07:00:00,337.89,339.43,334.0,335.99,34169.8712,335.99
2017-06-24 08:00:00,335.71,336.99,331.6,335.0,53208.1745,335.0
2017-06-24 09:00:00,335.0,336.07,331.0,332.8,52883.0951,332.8
2017-06-24 10:00:00,332.8,335.24,332.1,333.5,28271.0994,333.5
2017-06-24 11:00:00,333.5,333.5,328.87,328.9,69157.7737,328.9
2017-06-24 12:00:00,328.9,332.0,320.0,331.0,152559.3148,331.0
2017-06-24 13:00:00,331.0,331.79,328.6,331.5,23391.0872,331.5
2017-06-24 14:00:00,331.59,333.79,330.0,331.0,24852.6358,331.0
2017-06-24 15:00:00,330.84,332.31,329.31,331.0,19851.6789,331.0
2017-06-24 16:00:00,331.0,334.49,330.0,333.01,30949.4283,333.01
2017-06-24 17:00:00,333.24,334.99,332.65,332.82,24483.6853,332.82
2017-06-24 18:00:00,332.82,333.6,330.21,330.96,12863.2791,330.96
2017-06-24 19:00:00,330.93,334.0,330.66,332.48,11429.7811,332.48
2017-06-24 20:00:00,332.48,334.0,331.71,332.85,24083.8868,332.85
2017-06-24 21:00:00,332.88,333.86,324.0,325.31,97799.4812,325.31
2017-06-24 22:00:00,325.31,329.0,323.0,324.89,75008.1101,324.89
2017-06-24 23:00:00,325.33,327.0,323.0,326.2,38101.585,326.2
2017-06-25 00:00:00,326.27,327.0,321.4,322.85,33970.3453,322.85
2017-06-25 01:00:00,322.85,324.99,322.62,323.82,7176.1707,323.82
2017-06-25 02:00:00,323.82,325.0,317.11,318.57,75960.4241,318.57
2017-06-25 03:00:00,318.98,320.79,316.8,317.0,18753.6556,317.0
2017-06-25 04:00:00,316.83,324.0,315.06,322.97,31450.1418,322.97
2017-06-25 05:00:00,322.95,323.0,319.38,321.5,10286.1017,321.5
2017-06-25 06:00:00,321.5,324.99,317.21,319.38,20139.1411,319.38
2017-06-25 07:00:00,318.48,319.37,315.0,315.57,67605.1782,315.57
2017-06-25 08:00:00,315.51,316.8,302.12,311.3,251317.7285,311.3
2017-06-25 09:00:00,311.99,318.8,307.0,316.1,96186.8219,316.1
2017-06-25 10:00:00,316.1,325.0,313.0,321.79,79396.7087,321.79
2017-06-25 11:00:00,321.5,322.86,316.11,319.11,43719.7982,319.11
2017-06-25 12:00:00,319.1,325.6,319.0,321.23,60120.9445,321.23
2017-06-25 13:00:00,321.75,324.0,320.0,321.46,24587.2579,321.46
2017-06-25 14:00:00,321.49,321.5,317.58,320.39,23795.1215,320.39
2017-06-25 15:00:00,320.0,320.39,318.13,318.62,14169.6289,318.62
2017-06-25 16:00:00,318.78,320.11,312.77,319.34,53600.4123,319.34
2017-06-25 17:00:00,319.96,321.79,318.11,319.79,30125.1713,319.79
2017-06-25 18:00:00,319.78,319.78,316.5,318.47,18780.703,318.47
2017-06-25 19:00:00,318.47,332.5,317.65,329.51,190606.1922,329.51
2017-06-25 20:00:00,329.84,331.56,327.45,328.0,56310.9181,328.0
2017-06-25 21:00:00,327.63,328.73,323.58,325.23,45693.8949,325.23
2017-06-25 22:00:00,325.5,327.95,322.32,324.99,32755.3423,324.99
2017-06-25 23:00:00,324.99,325.87,320.5,323.16,29775.025,323.16
2017-06-26 00:00:00,323.0,327.0,322.52,325.35,17600.941,325.35
2017-06-26 01:00:00,325.93,327.49,323.26,327.49,7906.3746,327.49
2017-06-26 02:00:00,327.49,328.0,323.77,326.26,10719.5334,326.26
2017-06-26 03:00:00,326.26,326.26,322.0,322.5,13173.0864,322.5
2017-06-26 04:00:00,322.2,325.3,322.0,323.97,4869.8297,323.97
2017-06-26 05:00:00,323.11,323.99,316.6,317.44,43974.4667,317.44
2017-06-26 06:00:00,316.77,319.2,315.19,317.86,33370.1943,317.86
2017-06-26 07:00:00,317.86,322.68,317.86,319.3,28236.9348,319.3
2017-06-26 08:00:00,319.3,321.3,317.68,319.94,23152.1984,319.94
2017-06-26 09:00:00,319.99,323.0,318.14,321.0,19564.755,321.0
2017-06-26 10:00:00,321.0,323.23,320.32,321.8,19600.3519,321.8
2017-06-26 11:00:00,321.8,322.53,320.0,320.5,15950.7056,320.5
2017-06-26 12:00:00,320.89,321.38,318.5,318.65,19457.0289,318.65
2017-06-26 13:00:00,318.66,321.0,317.0,319.0,29648.0052,319.0
2017-06-26 14:00:00,319.0,319.63,310.0,312.4,137085.1116,312.4
2017-06-26 15:00:00,312.1,315.5,311.6,313.8,47329.3015,313.8
2017-06-26 16:00:00,314.0,314.79,305.0,306.21,133864.4407,306.21
2017-06-26 17:00:00,306.21,311.8,300.0,308.0,178445.027,308.0
2017-06-26 18:00:00,308.0,308.99,293.7,296.38,134919.6609,296.38
2017-06-26 19:00:00,297.96,299.8,286.6,295.51,263699.1735,295.51
2017-06-26 20:00:00,295.48,296.29,288.0,293.6,108915.2295,293.6
2017-06-26 21:00:00,293.6,301.55,293.5,295.6,95272.95,295.6
2017-06-26 22:00:00,295.6,296.0,275.0,278.9,240448.3894,278.9
2017-06-26 23:00:00,278.5,283.95,261.36,274.0,460422.2863,274.0
2017-06-27 00:00:00,274.0,282.0,267.13,276.8,211397.1083,276.8
2017-06-27 01:00:00,276.8,278.0,273.3,275.87,57721.9186,275.87
2017-06-27 02:00:00,274.28,278.0,270.22,271.48,35430.6522,271.48
2017-06-27 03:00:00,270.71,275.8,270.14,273.0,17932.1651,273.0
2017-06-27 04:00:00,273.0,274.96,267.26,271.59,27169.8069,271.59
2017-06-27 05:00:00,270.7,290.0,270.7,282.07,114792.4192,282.07
2017-06-27 06:00:00,283.99,295.0,282.0,294.86,109743.0041,294.86
2017-06-27 07:00:00,294.86,301.0,290.3,293.87,131559.6233,293.87
2017-06-27 08:00:00,293.7,297.2,288.4,291.99,111513.6187,291.99
2017-06-27 09:00:00,291.21,293.98,289.02,291.0,33069.2572,291.0
2017-06-27 10:00:00,291.4,292.85,289.01,290.39,30124.8387,290.39
2017-06-27 11:00:00,290.26,295.0,289.0,293.21,51240.0623,293.21
2017-06-27 12:00:00,293.2,293.2,287.01,289.37,48321.4124,289.37
2017-06-27 13:00:00,288.45,291.49,286.82,286.82,27096.6211,286.82
2017-06-27 14:00:00,286.82,286.82,273.0,279.59,177667.7136,279.59
2017-06-27 15:00:00,279.59,279.59,266.81,270.2,175296.503,270.2
2017-06-27 16:00:00,270.2,276.2,266.8,269.1,104645.4426,269.1
2017-06-27 17:00:00,269.1,284.0,268.9,276.7,173724.9498,276.7
2017-06-27 18:00:00,276.99,276.99,268.89,269.89,72582.4743,269.89
2017-06-27 19:00:00,269.89,270.0,253.0,254.99,295054.2164,254.99
2017-06-27 20:00:00,254.99,267.5,250.5,260.38,237665.7855,260.38
2017-06-27 21:00:00,260.5,263.0,246.01,254.18,235861.8287,254.18
2017-06-27 22:00:00,254.97,269.0,248.5,262.97,343858.4816,262.97
2017-06-27 23:00:00,262.97,268.71,260.0,268.44,154781.1575,268.44
2017-06-28 00:00:00,268.02,276.0,264.0,270.1,205845.0025,270.1
2017-06-28 01:00:00,270.11,270.49,261.01,267.89,68069.2914,267.89
2017-06-28 02:00:00,267.21,269.49,264.54,269.01,21169.0734,269.01
2017-06-28 03:00:00,269.01,272.5,268.31,271.49,33957.5466,271.49
2017-06-28 04:00:00,271.46,276.69,268.6,276.15,45260.237,276.15
2017-06-28 05:00:00,276.16,279.59,266.15,271.36,73370.0531,271.36
2017-06-28 06:00:00,271.35,278.66,269.11,278.66,84746.6933,278.66
2017-06-28 07:00:00,278.76,285.0,276.6,279.3,194012.3813,279.3
2017-06-28 08:00:00,279.3,283.0,271.03,271.03,116046.0232,271.03
2017-06-28 09:00:00,271.04,277.85,270.8,272.53,56621.3805,272.53
2017-06-28 10:00:00,272.51,274.5,268.21,269.0,58833.8893,269.0
2017-06-28 11:00:00,268.72,274.7,268.51,273.2,52443.3113,273.2
2017-06-28 12:00:00,273.2,276.8,270.8,272.11,72291.8223,272.11
2017-06-28 13:00:00,272.13,275.0,270.5,272.93,40466.7707,272.93
