Date Time,Open,High,Low,Close,Volume,Adj Close
2017-06-02 19:00:00,17299.77,17396.0,17100.01,17224.21,838.4557,17224.21
2017-06-02 20:00:00,17230.0,17444.0,17230.0,17417.97,312.5336,17417.97
2017-06-02 21:00:00,17418.0,17444.0,17250.0,17300.0,359.8689,17300.0
2017-06-02 22:00:00,17339.98,17358.97,17150.0,17200.0,425.0351,17200.0
2017-06-02 23:00:00,17217.0,17400.0,17150.0,17308.0,376.5442,17308.0
2017-06-03 00:00:00,17305.0,17429.0,17218.03,17385.0,196.0759,17385.0
2017-06-03 01:00:00,17385.0,17444.0,17359.0,17401.86,193.2145,17401.86
2017-06-03 02:00:00,17438.97,17440.0,17373.03,17419.0,55.9896,17419.0
2017-06-03 03:00:00,17419.0,17438.0,17400.01,17402.0,44.9177,17402.0
2017-06-03 04:00:00,17403.0,17480.0,17373.03,17480.0,92.0588,17480.0
2017-06-03 05:00:00,17480.0,17600.0,17450.88,17558.6,200.5636,17558.6
2017-06-03 06:00:00,17578.0,17677.0,17539.13,17676.0,278.129,17676.0
2017-06-03 07:00:00,17676.02,17830.0,17664.2,17750.03,388.6422,17750.03
2017-06-03 08:00:00,17766.5,17888.88,17750.0,17800.0,451.2816,17800.0
2017-06-03 09:00:00,17800.0,17800.0,17408.33,17474.97,1876.2513,17474.97
2017-06-03 10:00:00,17474.97,17680.0,17450.0,17540.0,674.1293,17540.0
2017-06-03 11:00:00,17540.0,17601.0,16950.0,17005.0,2028.4645,17005.0
2017-06-03 12:00:00,17005.0,17020.0,15900.0,16266.0,5780.7499,16266.0
2017-06-03 13:00:00,16265.97,16880.0,16122.0,16730.03,1774.333,16730.03
2017-06-03 14:00:00,16787.97,17100.0,16751.03,17081.0,705.7037,17081.0
2017-06-03 15:00:00,17100.0,17190.0,17000.01,17068.06,674.4426,17068.06
2017-06-03 16:00:00,17100.0,17300.0,17064.01,17300.0,912.4456,17300.0
2017-06-03 17:00:00,17300.0,17400.0,17100.0,17100.0,551.8567,17100.0
2017-06-03 18:00:00,17100.0,17374.97,17020.03,17309.03,427.3776,17309.03
2017-06-03 19:00:00,17309.03,17360.0,17180.73,17316.0,315.1142,17316.0
2017-06-03 20:00:00,17316.0,17386.0,17250.0,17297.74,280.1373,17297.74
2017-06-03 21:00:00,17263.0,17347.0,17262.0,17305.77,225.7426,17305.77
2017-06-03 22:00:00,17280.0,17599.0,17275.0,17444.0,488.7096,17444.0
2017-06-03 23:00:00,17443.88,17719.97,17369.16,17650.03,532.1056,17650.03
2017-06-04 00:00:00,17650.0,17751.8,17392.24,17749.01,532.7856,17749.01
2017-06-04 01:00:00,17749.0,17787.94,17676.04,17757.36,181.9302,17757.36
2017-06-04 02:00:00,17757.36,17757.36,17405.01,17600.0,219.9832,17600.0
2017-06-04 03:00:00,17600.0,17708.37,17518.17,17561.0,97.8603,17561.0
2017-06-04 04:00:00,17562.0,17597.8,17455.06,17530.03,59.8044,17530.03
2017-06-04 05:00:00,17582.08,17699.96,17582.08,17684.68,48.9617,17684.68
2017-06-04 06:00:00,17684.6,17694.0,17550.94,17605.0,118.6132,17605.0
2017-06-04 07:00:00,17605.0,17649.97,17520.0,17553.65,166.951,17553.65
2017-06-04 08:00:00,17609.97,17609.97,17053.36,17380.0,1432.1973,17380.0
2017-06-04 09:00:00,17380.0,17480.0,17343.25,17430.13,311.6701,17430.13
2017-06-04 10:00:00,17430.14,17450.0,17066.0,17427.33,907.265,17427.33
2017-06-04 11:00:00,17430.0,17559.97,17400.0,17510.0,292.6724,17510.0
2017-06-04 12:00:00,17500.3,17550.0,17416.71,17533.0,293.3152,17533.0
2017-06-04 13:00:00,17539.0,17710.0,17520.0,17589.0,313.5646,17589.0
2017-06-04 14:00:00,17586.0,17634.73,17580.47,17615.8,226.7954,17615.8
2017-06-04 15:00:00,17615.0,17620.0,17500.0,17550.0,308.4656,17550.0
2017-06-04 16:00:00,17560.0,17858.17,17550.0,17710.0,592.0948,17710.0
2017-06-04 17:00:00,17730.0,17950.0,17700.0,17930.0,881.6614,17930.0
2017-06-04 18:00:00,17930.1,17950.06,17610.36,17779.97,722.7748,17779.97
2017-06-04 19:00:00,17780.0,17900.0,17776.0,17854.03,261.5327,17854.03
2017-06-04 20:00:00,17865.5,17900.0,17480.0,17500.0,1829.0194,17500.0
2017-06-04 21:00:00,17500.0,17666.0,17420.0,17550.0,1055.2939,17550.0
2017-06-04 22:00:00,17552.0,17628.0,17150.0,17520.1,856.5947,17520.1
2017-06-04 23:00:00,17520.0,17599.87,17450.0,17597.97,307.1408,17597.97
2017-06-05 00:00:00,17597.97,17597.98,17514.36,17570.0,134.1801,17570.0
2017-06-05 01:00:00,17570.0,17645.0,17550.0,17586.93,82.6393,17586.93
2017-06-05 02:00:00,17586.91,17628.37,17510.0,17612.05,78.8551,17612.05
2017-06-05 03:00:00,17600.0,17610.79,17510.12,17543.92,30.5596,17543.92
2017-06-05 04:00:00,17521.0,17539.96,17400.0,17499.97,77.1993,17499.97
2017-06-05 05:00:00,17458.0,17628.0,17458.0,17612.0,66.7442,17612.0
2017-06-05 06:00:00,17610.0,17616.0,17425.28,17545.0,136.603,17545.0
2017-06-05 07:00:00,17546.0,17700.0,17510.03,17700.0,189.6633,17700.0
2017-06-05 08:00:00,17700.0,17888.0,17496.77,17870.0,872.9973,17870.0
2017-06-05 09:00:00,17871.8,18020.0,17800.0,17869.31,897.0324,17869.31
2017-06-05 10:00:00,17831.36,18100.02,17750.0,17970.0,981.1165,17970.0
2017-06-05 11:00:00,17968.0,18200.0,17908.0,18081.0,646.6537,18081.0
2017-06-05 12:00:00,18098.0,18144.97,17898.87,17970.0,413.1956,17970.0
2017-06-05 13:00:00,17988.97,18078.0,17910.0,17998.99,284.9948,17998.99
2017-06-05 14:00:00,17998.95,18128.0,17990.96,18107.0,454.0028,18107.0
2017-06-05 15:00:00,18110.0,18120.62,17820.0,17825.0,1029.1313,17825.0
2017-06-05 16:00:00,17840.1,18015.97,17822.0,17950.0,419.9508,17950.0
2017-06-05 17:00:00,17951.23,18130.0,17951.0,18118.0,526.871,18118.0
2017-06-05 18:00:00,18040.0,18116.97,18010.0,18080.0,276.5477,18080.0
2017-06-05 19:00:00,18099.97,18130.0,18060.0,18124.8,185.0714,18124.8
2017-06-05 20:00:00,18124.8,18128.0,17980.0,18050.0,332.3792,18050.0
2017-06-05 21:00:00,18050.0,18108.0,18005.3,18108.0,260.0216,18108.0
2017-06-05 22:00:00,18100.0,18160.0,18060.03,18160.0,434.7884,18160.0
2017-06-05 23:00:00,18160.0,18400.12,18151.53,18355.07,872.0354,18355.07
2017-06-06 00:00:00,18383.0,18388.0,18160.03,18263.25,318.4679,18263.25
2017-06-06 01:00:00,18263.0,18320.0,18236.0,18297.73,88.3983,18297.73
2017-06-06 02:00:00,18297.49,18320.0,18236.13,18320.0,112.1891,18320.0
2017-06-06 03:00:00,18320.0,18750.0,18320.0,18696.97,1076.9976,18696.97
2017-06-06 04:00:00,18693.0,18888.0,18599.93,18877.97,463.1606,18877.97
2017-06-06 05:00:00,18825.37,18899.9,18700.03,18770.02,275.4476,18770.02
2017-06-06 06:00:00,18770.0,19049.0,18750.0,18999.0,570.7295,18999.0
2017-06-06 07:00:00,18999.0,19039.0,18908.0,19038.0,407.68,19038.0
2017-06-06 08:00:00,19038.0,19449.97,19001.0,19366.64,1288.9361,19366.64
2017-06-06 09:00:00,19344.4,19838.0,19343.0,19751.03,1448.5688,19751.03
2017-06-06 10:00:00,19789.99,20490.0,19690.0,20435.0,2733.028,20435.0
2017-06-06 11:00:00,20435.0,20450.0,19632.0,19850.0,2421.4541,19850.0
2017-06-06 12:00:00,19850.0,20150.0,19840.0,19958.0,1058.6866,19958.0
2017-06-06 13:00:00,19957.98,20050.0,19929.03,20000.0,947.1796,20000.0
2017-06-06 14:00:00,19999.0,20100.0,19972.03,20048.96,428.45,20048.96
2017-06-06 15:00:00,20048.96,20060.0,19712.21,19734.0,669.9225,19734.0
2017-06-06 16:00:00,19750.0,19960.0,19660.0,19740.16,921.784,19740.16
2017-06-06 17:00:00,19740.19,19834.0,19688.0,19791.91,1054.4247,19791.91
2017-06-06 18:00:00,19711.11,19787.91,19695.03,19720.0,395.704,19720.0
2017-06-06 19:00:00,19750.0,19850.0,19695.11,19795.0,1074.6008,19795.0
2017-06-06 20:00:00,19798.9,20060.0,19755.26,19980.0,590.3689,19980.0
2017-06-06 21:00:00,19964.34,20200.0,19952.0,20195.0,775.3027,20195.0
2017-06-06 22:00:00,20162.0,20199.9,19500.0,19645.75,1358.0815,19645.75
2017-06-06 23:00:00,19673.8,19900.0,19515.0,19726.13,815.9297,19726.13
2017-06-07 00:00:00,19716.0,19820.0,19179.97,19430.0,1051.369,19430.0
2017-06-07 01:00:00,19430.0,19690.0,19211.66,19528.0,454.871,19528.0
2017-06-07 02:00:00,19579.45,19869.0,19500.0,19798.0,185.8096,19798.0
2017-06-07 03:00:00,19798.0,19955.55,19710.0,19955.55,106.8702,19955.55
2017-06-07 04:00:00,19965.0,19999.9,19918.03,19941.0,237.083,19941.0
2017-06-07 05:00:00,19941.0,20000.0,19923.02,19999.77,127.2113,19999.77
2017-06-07 06:00:00,19991.0,20155.0,19990.01,20136.04,349.2209,20136.04
2017-06-07 07:00:00,20136.01,20136.6,20001.03,20080.03,239.8988,20080.03
2017-06-07 08:00:00,20080.03,20109.17,20000.0,20000.0,204.1974,20000.0
2017-06-07 09:00:00,20000.0,20019.0,19805.1,19950.03,329.4421,19950.03
2017-06-07 10:00:00,19950.03,20000.0,19941.07,19950.0,172.4811,19950.0
2017-06-07 11:00:00,19950.0,20100.0,19870.2,19961.0,428.1729,19961.0
2017-06-07 12:00:00,19962.0,19999.32,19000.0,19700.0,2288.2894,19700.0
2017-06-07 13:00:00,19680.0,19800.0,19600.03,19720.0,482.1475,19720.0
2017-06-07 14:00:00,19720.0,19850.0,19520.04,19681.87,535.3809,19681.87
2017-06-07 15:00:00,19655.2,19828.0,19630.05,19825.0,273.213,19825.0
2017-06-07 16:00:00,19825.0,19830.0,19542.0,19689.16,544.5647,19689.16
2017-06-07 17:00:00,19689.16,19701.62,19560.0,19650.0,381.1627,19650.0
2017-06-07 18:00:00,19678.97,19750.0,19556.0,19630.0,290.5061,19630.0
2017-06-07 19:00:00,19629.0,19650.0,19320.0,19521.05,592.0788,19521.05
2017-06-07 20:00:00,19613.96,19670.0,19525.16,19601.0,276.4555,19601.0
2017-06-07 21:00:00,19630.0,19650.0,19331.03,19498.0,550.317,19498.0
2017-06-07 22:00:00,19459.0,19496.0,19033.0,19120.0,1158.2103,19120.0
2017-06-07 23:00:00,19120.83,19200.0,18555.0,19031.97,1928.2314,19031.97
2017-06-08 00:00:00,19031.97,19380.0,18914.1,19338.0,562.7279,19338.0
2017-06-08 01:00:00,19310.01,19350.0,19200.03,19235.42,177.9945,19235.42
2017-06-08 02:00:00,19273.16,19312.0,19075.59,19246.97,79.4,19246.97
2017-06-08 03:00:00,19246.84,19312.0,19143.03,19200.01,178.946,19200.01
2017-06-08 04:00:00,19204.99,19250.0,18956.03,18998.97,213.7386,18998.97
2017-06-08 05:00:00,18998.93,19000.0,18560.0,18560.0,1213.496,18560.0
2017-06-08 06:00:00,18560.0,18585.0,18201.0,18507.99,1127.3061,18507.99
2017-06-08 07:00:00,18507.99,18649.33,18250.0,18253.0,699.0776,18253.0
2017-06-08 08:00:00,18253.0,18384.68,17800.03,18240.0,1903.7661,18240.0
2017-06-08 09:00:00,18250.0,18900.0,18150.0,18811.01,906.9135,18811.01
2017-06-08 10:00:00,18849.98,18895.32,18598.9,18658.03,1020.8914,18658.03
2017-06-08 11:00:00,18686.0,18777.0,18650.0,18776.91,461.591,18776.91
2017-06-08 12:00:00,18777.0,19190.0,18770.0,19019.0,969.3934,19019.0
2017-06-08 13:00:00,19019.0,19300.0,18900.0,19300.0,727.7544,19300.0
2017-06-08 14:00:00,19300.01,19304.86,19081.0,19178.0,428.4636,19178.0
2017-06-08 15:00:00,19178.0,19179.0,18870.0,19057.0,530.74,19057.0
2017-06-08 16:00:00,19057.0,19100.0,18960.03,19033.99,286.9769,19033.99
2017-06-08 17:00:00,19010.0,19290.0,18971.26,19126.0,458.8937,19126.0
2017-06-08 18:00:00,19150.0,19320.0,19001.0,19088.0,483.1863,19088.0
2017-06-08 19:00:00,19088.0,19245.0,18952.82,18952.82,413.9234,18952.82
2017-06-08 20:00:00,18952.82,18999.97,18674.65,18937.0,488.0637,18937.0
2017-06-08 21:00:00,18922.1,18937.0,18580.0,18660.0,595.3992,18660.0
2017-06-08 22:00:00,18658.97,18930.0,18615.56,18739.0,312.0759,18739.0
2017-06-08 23:00:00,18717.0,18876.0,18680.0,18858.66,263.5847,18858.66
2017-06-09 00:00:00,18858.66,19150.0,18814.11,18928.0,483.6165,18928.0
2017-06-09 01:00:00,18928.0,18996.97,18751.0,18868.97,259.1856,18868.97
2017-06-09 02:00:00,18869.6,18985.18,18717.2,18800.0,195.9549,18800.0
2017-06-09 03:00:00,18800.0,19080.0,18800.0,19003.0,108.3752,19003.0
2017-06-09 04:00:00,19004.0,19133.0,19003.01,19021.37,112.6031,19021.37
2017-06-09 05:00:00,19021.37,19250.0,19021.34,19170.03,214.4636,19170.03
2017-06-09 06:00:00,19199.0,19288.0,19100.0,19277.9,370.1898,19277.9
2017-06-09 07:00:00,19250.0,19500.0,19250.0,19371.05,830.5304,19371.05
2017-06-09 08:00:00,19372.0,19468.97,19350.03,19365.24,236.8261,19365.24
2017-06-09 09:00:00,19365.24,19539.18,19000.0,19539.18,663.9218,19539.18
2017-06-09 10:00:00,19539.18,19723.97,19502.0,19633.97,541.8397,19633.97
2017-06-09 11:00:00,19633.97,19664.0,19420.1,19420.1,341.8071,19420.1
2017-06-09 12:00:00,19412.0,19626.66,19407.0,19521.8,469.2051,19521.8
2017-06-09 13:00:00,19510.0,19549.76,19350.0,19381.9,241.1051,19381.9
2017-06-09 14:00:00,19381.9,19400.0,19238.0,19280.0,364.0383,19280.0
2017-06-09 15:00:00,19280.0,19388.0,19120.0,19299.95,363.6343,19299.95
2017-06-09 16:00:00,19299.95,19500.01,19299.95,19360.1,528.2079,19360.1
2017-06-09 17:00:00,19360.1,19417.94,19150.4,19249.8,305.4327,19249.8
2017-06-09 18:00:00,19200.0,19313.0,19150.0,19299.0,257.2716,19299.0
2017-06-09 19:00:00,19299.0,19300.0,19261.0,19271.0,145.6643,19271.0
2017-06-09 20:00:00,19271.0,19450.0,19250.0,19414.48,363.0164,19414.48
2017-06-09 21:00:00,19420.0,19470.1,19330.0,19423.49,279.8438,19423.49
2017-06-09 22:00:00,19417.62,19648.0,19372.47,19526.38,517.4881,19526.38
2017-06-09 23:00:00,19526.38,19628.0,19330.47,19360.77,445.5199,19360.77
2017-06-10 00:00:00,19400.0,19478.31,19260.0,19350.0,477.6789,19350.0
2017-06-10 01:00:00,19351.0,19400.0,19351.0,19396.0,137.9017,19396.0
2017-06-10 02:00:00,19370.0,19385.0,19240.0,19369.87,238.1617,19369.87
2017-06-10 03:00:00,19369.87,19588.0,19205.0,19441.23,425.4794,19441.23
2017-06-10 04:00:00,19460.35,19534.61,19300.0,19499.0,89.6501,19499.0
2017-06-10 05:00:00,19499.0,19550.0,19365.09,19450.0,122.9561,19450.0
2017-06-10 06:00:00,19400.0,19429.35,19300.0,19387.51,214.2744,19387.51
2017-06-10 07:00:00,19387.48,19387.49,19210.0,19300.12,282.3992,19300.12
2017-06-10 08:00:00,19318.0,19500.0,19298.04,19450.0,458.8266,19450.0
2017-06-10 09:00:00,19450.0,19566.0,19420.5,19503.0,469.0584,19503.0
2017-06-10 10:00:00,19546.0,19566.0,19503.13,19518.0,127.1608,19518.0
2017-06-10 11:00:00,19518.0,19565.0,19500.0,19550.0,215.0879,19550.0
2017-06-10 12:00:00,19550.0,19574.0,19387.98,19455.0,335.9662,19455.0
2017-06-10 13:00:00,19453.1,19486.7,19418.42,19426.0,144.5302,19426.0
2017-06-10 14:00:00,19426.1,19450.0,19316.0,19426.14,245.7345,19426.14
2017-06-10 15:00:00,19426.14,19471.91,19330.0,19350.0,364.8661,19350.0
2017-06-10 16:00:00,19350.0,19480.0,19350.0,19435.0,279.9041,19435.0
2017-06-10 17:00:00,19435.03,19550.0,19431.81,19520.0,246.626,19520.0
2017-06-10 18:00:00,19518.0,19976.0,19460.0,19945.0,978.5347,19945.0
2017-06-10 19:00:00,19950.0,20096.82,19723.04,20094.2,1396.8353,20094.2
2017-06-10 20:00:00,20094.21,20140.0,19902.31,20074.0,539.6588,20074.0
2017-06-10 21:00:00,20074.18,20150.0,19920.9,20015.03,569.1254,20015.03
2017-06-10 22:00:00,20018.03,20100.0,20012.0,20059.0,208.2878,20059.0
2017-06-10 23:00:00,20059.0,20200.0,19885.0,19998.87,946.1854,19998.87
2017-06-11 00:00:00,19999.97,20400.0,19960.0,20339.94,1258.3721,20339.94
2017-06-11 01:00:00,20337.97,20400.0,20300.03,20381.01,437.2993,20381.01
2017-06-11 02:00:00,20380.0,20400.0,20316.2,20316.2,221.7215,20316.2
2017-06-11 03:00:00,20316.2,20366.97,20298.0,20365.0,175.4593,20365.0
